1286182800000,[40.000000,36.000000,33.455483]
1286183160000,[38.000000,41.000000,40.293005]
1286183520000,[37.000000,38.000000,35.264401]
1286183880000,[36.000000,38.000000,39.993608]
1286184240000,[38.000000,39.000000,37.913742]
1286184600000,[32.000000,47.000000,38.596822]
1286184960000,[43.000000,50.000000,41.814135]
1286185320000,[38.000000,37.000000,42.431538]
1286185680000,[35.000000,43.000000,39.378773]
1286186040000,[38.000000,40.000000,42.879141]
1286186400000,[39.000000,40.000000,44.885628]
1286186760000,[42.000000,45.000000,36.241879]
1286187120000,[39.000000,37.000000,38.471124]
1286187480000,[37.000000,41.000000,31.293490]
1286187840000,[33.000000,36.000000,39.981847]
1286188200000,[33.000000,36.000000,39.488633]
1286188560000,[40.000000,39.000000,40.910850]
1286188920000,[36.000000,41.000000,36.307704]
1286189280000,[34.000000,38.000000,39.145112]
1286189640000,[36.000000,43.000000,29.713584]
1286190000000,[39.000000,35.000000,39.750724]
1286190360000,[42.000000,38.000000,36.196897]
1286190720000,[36.000000,37.000000,34.522345]
1286191080000,[40.000000,36.000000,37.386316]
1286191440000,[38.000000,36.000000,26.523518]
1286191800000,[31.000000,38.000000,34.700513]
1286192160000,[33.000000,42.000000,29.344379]
1286192520000,[31.000000,41.000000,27.018283]
1286192880000,[34.000000,32.000000,30.303344]
1286193240000,[34.000000,34.000000,34.843429]
1286193600000,[35.000000,40.000000,31.319327]
1286193960000,[40.000000,39.000000,34.940952]
1286194320000,[40.000000,35.000000,32.681052]
1286194680000,[34.000000,31.000000,34.921124]
1286195040000,[34.000000,35.000000,30.440021]
1286195400000,[32.000000,31.000000,35.747997]
1286195760000,[33.000000,39.000000,32.653703]
1286196120000,[31.000000,36.000000,35.648909]
1286196480000,[36.000000,37.000000,35.205504]
1286196840000,[34.000000,35.000000,31.401563]
1286197200000,[32.000000,36.000000,30.428087]
1286197560000,[38.000000,40.000000,36.475222]
1286197920000,[34.000000,35.000000,32.256591]
1286198280000,[32.000000,34.000000,39.002595]
1286198640000,[33.000000,30.000000,39.138324]
1286199000000,[29.000000,32.000000,37.058981]
1286199360000,[33.000000,37.000000,36.425490]
1286199720000,[35.000000,38.000000,30.225217]
1286200080000,[33.000000,41.000000,37.477508]
1286200440000,[36.000000,38.000000,39.911007]
1286200800000,[39.000000,43.000000,44.199488]
1286201160000,[35.000000,38.000000,41.415189]
1286201520000,[33.000000,40.000000,34.243428]
1286201880000,[40.000000,43.000000,33.199502]
1286202240000,[45.000000,38.000000,43.598694]
1286202600000,[37.000000,42.000000,30.352417]
1286202960000,[44.000000,44.000000,45.798343]
1286203320000,[37.000000,36.000000,37.719593]
1286203680000,[39.000000,39.000000,44.467852]
1286204040000,[44.000000,35.000000,40.677524]
1286204400000,[39.000000,35.000000,34.442822]
1286204760000,[34.000000,34.000000,28.026936]
1286205120000,[36.000000,37.000000,26.182209]
1286205480000,[36.000000,35.000000,34.982494]
1286205840000,[34.000000,34.000000,37.703651]
1286206200000,[31.000000,38.000000,35.735390]
1286206560000,[36.000000,33.000000,34.767452]
1286206920000,[29.000000,33.000000,27.565366]
1286207280000,[33.000000,35.000000,33.535791]
1286207640000,[33.000000,36.000000,34.978741]
1286208000000,[31.000000,37.000000,34.433704]
1286208360000,[31.000000,32.000000,36.848998]
1286208720000,[31.000000,38.000000,31.438415]
1286209080000,[32.000000,32.000000,39.036500]
1286209440000,[25.000000,32.000000,34.523579]
1286209800000,[28.000000,31.000000,30.463893]
1286210160000,[30.000000,32.000000,34.484989]
1286210520000,[28.000000,35.000000,28.123759]
1286210880000,[33.000000,33.000000,25.874312]
1286211240000,[33.000000,31.000000,27.995086]
1286211600000,[29.000000,36.000000,33.267431]
1286211960000,[32.000000,36.000000,27.345107]
1286212320000,[26.000000,34.000000,30.593934]
1286212680000,[31.000000,30.000000,25.393090]
1286213040000,[35.000000,35.000000,33.754326]
1286213400000,[30.000000,44.000000,30.812613]
1286213760000,[37.000000,35.000000,41.251525]
1286214120000,[32.000000,36.000000,31.048914]
1286214480000,[30.000000,35.000000,37.063200]
1286214840000,[37.000000,39.000000,36.927866]
1286215200000,[38.000000,34.000000,33.481519]
1286215560000,[32.000000,38.000000,34.533134]
1286215920000,[30.000000,37.000000,37.146864]
1286216280000,[31.000000,39.000000,36.828087]
1286216640000,[34.000000,38.000000,32.002080]
1286217000000,[29.000000,30.000000,38.999029]
1286217360000,[38.000000,39.000000,34.393816]
1286217720000,[37.000000,33.000000,36.996293]
1286218080000,[41.000000,37.000000,30.047531]
1286218440000,[36.000000,40.000000,32.249787]
1286218800000,[33.000000,38.000000,40.142706]
1286219160000,[36.000000,33.000000,38.035529]
1286219520000,[32.000000,31.000000,32.214853]
1286219880000,[29.000000,34.000000,31.469758]
1286220240000,[29.000000,34.000000,27.110861]
1286220600000,[30.000000,33.000000,24.607160]
1286220960000,[33.000000,33.000000,27.724247]
1286221320000,[25.000000,32.000000,35.619787]
1286221680000,[32.000000,30.000000,26.736882]
1286222040000,[27.000000,36.000000,25.533230]
1286222400000,[30.000000,33.000000,29.093749]
1286222760000,[29.000000,30.000000,30.496598]
1286223120000,[29.000000,38.000000,22.437291]
1286223480000,[26.000000,33.000000,30.062879]
1286223840000,[25.000000,33.000000,28.227920]
1286224200000,[27.000000,29.000000,33.456240]
1286224560000,[30.000000,34.000000,33.777247]
1286224920000,[26.000000,31.000000,32.302823]
1286225280000,[26.000000,34.000000,20.920590]
1286225640000,[26.000000,35.000000,22.801608]
1286226000000,[21.000000,30.000000,21.555328]
1286226360000,[21.000000,32.000000,20.811899]
1286226720000,[25.000000,26.000000,29.771667]
1286227080000,[21.000000,24.000000,25.834007]
1286227440000,[23.000000,30.000000,31.802367]
1286227800000,[23.000000,27.000000,35.359670]
1286228160000,[25.000000,26.000000,20.518009]
1286228520000,[21.000000,24.000000,24.568799]
1286228880000,[20.000000,30.000000,29.694354]
1286229240000,[25.000000,31.000000,20.849093]
1286229600000,[25.000000,36.000000,33.778359]
1286229960000,[21.000000,26.000000,26.115096]
1286230320000,[21.000000,26.000000,25.379408]
1286230680000,[28.000000,30.000000,27.403252]
1286231040000,[22.000000,23.000000,27.212339]
1286231400000,[27.000000,29.000000,29.719526]
1286231760000,[25.000000,26.000000,19.718797]
1286232120000,[21.000000,22.000000,22.616150]
1286232480000,[27.000000,30.000000,29.093512]
1286232840000,[37.000000,32.000000,35.474055]
1286233200000,[21.000000,27.000000,22.942034]
1286233560000,[18.000000,21.000000,21.967563]
1286233920000,[22.000000,24.000000,21.296503]
1286234280000,[23.000000,23.000000,25.687877]
1286234640000,[21.000000,20.000000,22.216024]
1286235000000,[21.000000,25.000000,20.401963]
1286235360000,[19.000000,21.000000,26.698182]
1286235720000,[17.000000,24.000000,19.923360]
1286236080000,[15.000000,20.000000,20.128288]
1286236440000,[21.000000,24.000000,22.071496]
1286236800000,[15.000000,24.000000,23.992908]
1286237160000,[24.000000,26.000000,30.696063]
1286237520000,[17.000000,21.000000,15.084231]
1286237880000,[15.000000,23.000000,12.243025]
1286238240000,[15.000000,19.000000,21.921846]
1286238600000,[18.000000,24.000000,16.838806]
1286238960000,[30.000000,21.000000,24.618491]
1286239320000,[15.000000,25.000000,10.369237]
1286239680000,[13.000000,24.000000,16.916331]
1286240040000,[18.000000,22.000000,20.529811]
1286240400000,[17.000000,23.000000,22.620334]
1286240760000,[21.000000,24.000000,26.323813]
1286241120000,[24.000000,24.000000,18.155304]
1286241480000,[15.000000,32.000000,17.984898]
1286241840000,[20.000000,21.000000,24.473127]
1286242200000,[23.000000,25.000000,18.800656]
1286242560000,[23.000000,28.000000,18.036811]
1286242920000,[21.000000,26.000000,20.813752]
1286243280000,[18.000000,18.000000,13.107859]
1286243640000,[18.000000,23.000000,19.877185]
1286244000000,[21.000000,19.000000,21.063560]
1286244360000,[23.000000,22.000000,19.040242]
1286244720000,[19.000000,21.000000,16.970737]
1286245080000,[23.000000,20.000000,17.741694]
1286245440000,[22.000000,23.000000,15.142542]
1286245800000,[21.000000,23.000000,18.786814]
1286246160000,[24.000000,26.000000,26.904834]
1286246520000,[26.000000,22.000000,26.584766]
1286246880000,[24.000000,27.000000,21.298719]
1286247240000,[23.000000,26.000000,26.622935]
1286247600000,[22.000000,25.000000,19.945808]
1286247960000,[34.000000,27.000000,28.654757]
1286248320000,[23.000000,32.000000,23.802763]
1286248680000,[25.000000,28.000000,20.577611]
1286249040000,[27.000000,24.000000,23.031678]
1286249400000,[27.000000,29.000000,21.477340]
1286249760000,[26.000000,30.000000,26.712874]
1286250120000,[25.000000,37.000000,26.815957]
1286250480000,[24.000000,27.000000,27.626664]
1286250840000,[29.000000,33.000000,32.239107]
1286251200000,[32.000000,31.000000,32.830645]
1286251560000,[30.000000,33.000000,32.979836]
1286251920000,[28.000000,28.000000,22.259091]
1286252280000,[30.000000,30.000000,33.335242]
1286252640000,[37.000000,38.000000,33.070999]
1286253000000,[34.000000,29.000000,23.192559]
1286253360000,[33.000000,37.000000,30.973356]
1286253720000,[31.000000,37.000000,30.081249]
1286254080000,[38.000000,33.000000,31.246186]
1286254440000,[32.000000,40.000000,31.727647]
1286254800000,[34.000000,35.000000,35.695949]
1286255160000,[36.000000,41.000000,35.588746]
1286255520000,[37.000000,36.000000,35.263839]
1286255880000,[33.000000,31.000000,32.341656]
1286256240000,[36.000000,30.000000,31.515553]
1286256600000,[36.000000,37.000000,27.805324]
1286256960000,[34.000000,39.000000,40.739099]
1286257320000,[35.000000,36.000000,35.271063]
1286257680000,[36.000000,45.000000,33.877189]
1286258040000,[38.000000,40.000000,37.718459]
1286258400000,[39.000000,41.000000,39.020798]
1286258760000,[36.000000,41.000000,37.893217]
1286259120000,[37.000000,36.000000,45.690435]
1286259480000,[42.000000,36.000000,37.723501]
1286259840000,[36.000000,39.000000,36.631704]
1286260200000,[37.000000,38.000000,40.051350]
1286260560000,[40.000000,41.000000,39.351703]
1286260920000,[33.000000,41.000000,42.155709]
1286261280000,[40.000000,40.000000,37.122833]
1286261640000,[35.000000,42.000000,39.043653]
1286262000000,[37.000000,38.000000,45.680579]
1286262360000,[44.000000,41.000000,35.986364]
1286262720000,[37.000000,36.000000,41.341819]
1286263080000,[40.000000,38.000000,39.276414]
1286263440000,[39.000000,43.000000,37.770228]
1286263800000,[38.000000,43.000000,38.682935]
1286264160000,[41.000000,40.000000,39.115345]
1286264520000,[36.000000,41.000000,37.581215]
1286264880000,[37.000000,35.000000,44.751854]
1286265240000,[39.000000,41.000000,33.233307]
1286265600000,[34.000000,35.000000,43.345647]
1286265960000,[43.000000,38.000000,45.196194]
1286266320000,[41.000000,37.000000,47.473235]
1286266680000,[37.000000,37.000000,37.334080]
1286267040000,[35.000000,35.000000,31.521065]
1286267400000,[38.000000,40.000000,29.411374]
1286267760000,[43.000000,42.000000,42.091308]
1286268120000,[35.000000,40.000000,38.742920]
1286268480000,[37.000000,42.000000,44.640672]
1286268840000,[34.000000,41.000000,44.878046]
1286269200000,[40.000000,36.000000,32.578823]
1286269560000,[38.000000,41.000000,41.794981]
1286269920000,[37.000000,38.000000,41.552951]
1286270280000,[36.000000,38.000000,35.582221]
1286270640000,[38.000000,39.000000,40.145061]
1286271000000,[32.000000,47.000000,36.083384]
1286271360000,[43.000000,50.000000,35.708546]
1286271720000,[38.000000,37.000000,40.482140]
1286272080000,[35.000000,43.000000,32.570607]
1286272440000,[38.000000,40.000000,39.303760]
1286272800000,[39.000000,40.000000,45.327072]
1286273160000,[42.000000,45.000000,40.809853]
1286273520000,[39.000000,37.000000,33.456196]
1286273880000,[37.000000,41.000000,30.262858]
1286274240000,[33.000000,36.000000,32.977982]
1286274600000,[33.000000,36.000000,39.036849]
1286274960000,[40.000000,39.000000,43.385609]
1286275320000,[36.000000,41.000000,42.051212]
1286275680000,[34.000000,38.000000,34.575505]
1286276040000,[36.000000,43.000000,29.503763]
1286276400000,[39.000000,35.000000,37.002647]
1286276760000,[42.000000,38.000000,33.379871]
1286277120000,[36.000000,37.000000,37.787641]
1286277480000,[40.000000,36.000000,31.714136]
1286277840000,[38.000000,36.000000,29.002149]
1286278200000,[31.000000,38.000000,38.081197]
1286278560000,[33.000000,42.000000,37.859220]
1286278920000,[31.000000,41.000000,31.292236]
1286279280000,[34.000000,32.000000,38.035092]
1286279640000,[34.000000,34.000000,28.773715]
1286280000000,[35.000000,40.000000,35.849026]
1286280360000,[40.000000,39.000000,37.604949]
1286280720000,[40.000000,35.000000,36.527736]
1286281080000,[34.000000,31.000000,32.691035]
1286281440000,[34.000000,35.000000,31.280975]
1286281800000,[32.000000,31.000000,30.047730]
1286282160000,[33.000000,39.000000,30.414843]
1286282520000,[31.000000,36.000000,38.674831]
1286282880000,[36.000000,37.000000,33.209371]
1286283240000,[34.000000,35.000000,36.994612]
1286283600000,[32.000000,36.000000,27.786956]
1286283960000,[38.000000,40.000000,33.331888]
1286284320000,[34.000000,35.000000,34.698205]
1286284680000,[32.000000,34.000000,33.412279]
1286285040000,[33.000000,30.000000,35.451737]
1286285400000,[29.000000,32.000000,32.355204]
1286285760000,[33.000000,37.000000,37.714533]
1286286120000,[35.000000,38.000000,30.138209]
1286286480000,[33.000000,41.000000,36.409369]
1286286840000,[36.000000,38.000000,33.009159]
1286287200000,[39.000000,43.000000,41.435910]
1286287560000,[35.000000,38.000000,43.822871]
1286287920000,[33.000000,40.000000,29.242024]
1286288280000,[40.000000,43.000000,36.778749]
1286288640000,[45.000000,38.000000,46.971882]
1286289000000,[37.000000,42.000000,33.535984]
1286289360000,[44.000000,44.000000,40.417391]
1286289720000,[37.000000,36.000000,36.182877]
1286290080000,[39.000000,39.000000,42.499550]
1286290440000,[44.000000,35.000000,35.036848]
1286290800000,[39.000000,35.000000,37.506263]
1286291160000,[34.000000,34.000000,35.751707]
1286291520000,[36.000000,37.000000,25.813190]
1286291880000,[36.000000,35.000000,33.708725]
1286292240000,[34.000000,34.000000,43.314192]
1286292600000,[31.000000,38.000000,35.168089]
1286292960000,[36.000000,33.000000,36.287934]
1286293320000,[29.000000,33.000000,27.157293]
1286293680000,[33.000000,35.000000,25.927206]
1286294040000,[33.000000,36.000000,34.573032]
1286294400000,[31.000000,37.000000,31.257523]
1286294760000,[31.000000,32.000000,37.473157]
1286295120000,[31.000000,38.000000,34.671582]
1286295480000,[32.000000,32.000000,41.035254]
1286295840000,[25.000000,32.000000,27.806110]
1286296200000,[28.000000,31.000000,26.158421]
1286296560000,[30.000000,32.000000,36.987693]
1286296920000,[28.000000,35.000000,36.184783]
1286297280000,[33.000000,33.000000,33.974134]
1286297640000,[33.000000,31.000000,36.717330]
1286298000000,[29.000000,36.000000,37.217905]
1286298360000,[32.000000,36.000000,34.010629]
1286298720000,[26.000000,34.000000,33.378255]
1286299080000,[31.000000,30.000000,28.910968]
1286299440000,[35.000000,35.000000,29.308544]
1286299800000,[30.000000,44.000000,34.822512]
1286300160000,[37.000000,35.000000,39.245349]
1286300520000,[32.000000,36.000000,34.676016]
1286300880000,[30.000000,35.000000,31.425925]
1286301240000,[37.000000,39.000000,30.376660]
1286301600000,[38.000000,34.000000,31.860568]
1286301960000,[32.000000,38.000000,36.707584]
1286302320000,[30.000000,37.000000,38.486443]
1286302680000,[31.000000,39.000000,32.165660]
1286303040000,[34.000000,38.000000,39.429460]
1286303400000,[29.000000,30.000000,30.706092]
1286303760000,[38.000000,39.000000,40.600723]
1286304120000,[37.000000,33.000000,33.872378]
1286304480000,[41.000000,37.000000,32.354157]
1286304840000,[36.000000,40.000000,36.288223]
1286305200000,[33.000000,38.000000,42.431837]
1286305560000,[36.000000,33.000000,29.987942]
1286305920000,[32.000000,31.000000,30.923616]
1286306280000,[29.000000,34.000000,31.561935]
1286306640000,[29.000000,34.000000,28.467582]
1286307000000,[30.000000,33.000000,25.593783]
1286307360000,[33.000000,33.000000,33.417934]
1286307720000,[25.000000,32.000000,35.365534]
1286308080000,[32.000000,30.000000,25.206820]
1286308440000,[27.000000,36.000000,26.307742]
1286308800000,[30.000000,33.000000,29.626714]
1286309160000,[29.000000,30.000000,32.170813]
1286309520000,[29.000000,38.000000,29.259880]
1286309880000,[26.000000,33.000000,24.394237]
1286310240000,[25.000000,33.000000,31.781503]
1286310600000,[27.000000,29.000000,26.650250]
1286310960000,[30.000000,34.000000,36.363026]
1286311320000,[26.000000,31.000000,23.038499]
1286311680000,[26.000000,34.000000,23.902287]
1286312040000,[26.000000,35.000000,22.908273]
1286312400000,[21.000000,30.000000,21.306982]
1286312760000,[21.000000,32.000000,25.784857]
1286313120000,[25.000000,26.000000,29.558050]
1286313480000,[21.000000,24.000000,22.376580]
1286313840000,[23.000000,30.000000,26.779522]
1286314200000,[23.000000,27.000000,33.139103]
1286314560000,[25.000000,26.000000,23.041397]
1286314920000,[21.000000,24.000000,29.373533]
1286315280000,[20.000000,30.000000,22.122126]
1286315640000,[25.000000,31.000000,26.334903]
1286316000000,[25.000000,36.000000,35.957236]
1286316360000,[21.000000,26.000000,31.327599]
1286316720000,[21.000000,26.000000,24.000693]
1286317080000,[28.000000,30.000000,27.264282]
1286317440000,[22.000000,23.000000,24.225527]
1286317800000,[27.000000,29.000000,25.664872]
1286318160000,[25.000000,26.000000,26.990319]
1286318520000,[21.000000,22.000000,20.572167]
1286318880000,[27.000000,30.000000,26.498086]
1286319240000,[37.000000,32.000000,38.360640]
1286319600000,[21.000000,27.000000,27.074138]
1286319960000,[18.000000,21.000000,23.914993]
1286320320000,[22.000000,24.000000,21.989466]
1286320680000,[23.000000,23.000000,25.155024]
1286321040000,[21.000000,20.000000,24.056225]
1286321400000,[21.000000,25.000000,19.383369]
1286321760000,[19.000000,21.000000,22.721880]
1286322120000,[17.000000,24.000000,16.432681]
1286322480000,[15.000000,20.000000,24.888560]
1286322840000,[21.000000,24.000000,23.088813]
1286323200000,[15.000000,24.000000,23.184206]
1286323560000,[24.000000,26.000000,32.766562]
1286323920000,[17.000000,21.000000,18.912056]
1286324280000,[15.000000,23.000000,16.914542]
1286324640000,[15.000000,19.000000,19.405042]
1286325000000,[18.000000,24.000000,18.125741]
1286325360000,[30.000000,21.000000,26.011652]
1286325720000,[15.000000,25.000000,11.430331]
1286326080000,[13.000000,24.000000,21.439829]
1286326440000,[18.000000,22.000000,16.747296]
1286326800000,[17.000000,23.000000,18.685462]
1286327160000,[21.000000,24.000000,21.971428]
1286327520000,[24.000000,24.000000,13.272034]
1286327880000,[15.000000,32.000000,23.672266]
1286328240000,[20.000000,21.000000,22.027993]
1286328600000,[23.000000,25.000000,16.881537]
1286328960000,[23.000000,28.000000,18.128398]
1286329320000,[21.000000,26.000000,25.945658]
1286329680000,[18.000000,18.000000,14.627421]
1286330040000,[18.000000,23.000000,21.919863]
1286330400000,[21.000000,19.000000,22.208245]
1286330760000,[23.000000,22.000000,25.480523]
1286331120000,[19.000000,21.000000,21.376935]
1286331480000,[23.000000,20.000000,22.832213]
1286331840000,[22.000000,23.000000,20.826850]
1286332200000,[21.000000,23.000000,26.586094]
1286332560000,[24.000000,26.000000,25.200134]
1286332920000,[26.000000,22.000000,25.086171]
1286333280000,[24.000000,27.000000,22.972879]
1286333640000,[23.000000,26.000000,20.159987]
1286334000000,[22.000000,25.000000,25.690497]
1286334360000,[34.000000,27.000000,25.770323]
1286334720000,[23.000000,32.000000,26.279882]
1286335080000,[25.000000,28.000000,24.544458]
1286335440000,[27.000000,24.000000,27.664910]
1286335800000,[27.000000,29.000000,20.657555]
1286336160000,[26.000000,30.000000,28.411852]
1286336520000,[25.000000,37.000000,22.046735]
1286336880000,[24.000000,27.000000,30.631253]
1286337240000,[29.000000,33.000000,28.432406]
1286337600000,[32.000000,31.000000,30.862847]
1286337960000,[30.000000,33.000000,32.123398]
1286338320000,[28.000000,28.000000,26.170059]
1286338680000,[30.000000,30.000000,26.082486]
1286339040000,[37.000000,38.000000,33.170675]
1286339400000,[34.000000,29.000000,26.228835]
1286339760000,[33.000000,37.000000,31.230223]
1286340120000,[31.000000,37.000000,26.453961]
1286340480000,[38.000000,33.000000,32.544640]
1286340840000,[32.000000,40.000000,31.327749]
1286341200000,[34.000000,35.000000,35.338783]
1286341560000,[36.000000,41.000000,32.971094]
1286341920000,[37.000000,36.000000,29.907350]
1286342280000,[33.000000,31.000000,29.071736]
1286342640000,[36.000000,30.000000,30.724763]
1286343000000,[36.000000,37.000000,36.519847]
1286343360000,[34.000000,39.000000,38.350591]
1286343720000,[35.000000,36.000000,32.639923]
1286344080000,[36.000000,45.000000,34.357068]
1286344440000,[38.000000,40.000000,33.495558]
1286344800000,[39.000000,41.000000,36.005259]
1286345160000,[36.000000,41.000000,37.243662]
1286345520000,[37.000000,36.000000,39.896458]
1286345880000,[42.000000,36.000000,34.014665]
1286346240000,[36.000000,39.000000,40.325357]
1286346600000,[37.000000,38.000000,35.295300]
1286346960000,[40.000000,41.000000,34.561570]
1286347320000,[33.000000,41.000000,42.290501]
1286347680000,[40.000000,40.000000,34.786055]
1286348040000,[35.000000,42.000000,41.240997]
1286348400000,[37.000000,38.000000,42.909011]
1286348760000,[44.000000,41.000000,35.173152]
1286349120000,[37.000000,36.000000,33.995809]
1286349480000,[40.000000,38.000000,41.057619]
1286349840000,[39.000000,43.000000,35.527510]
1286350200000,[38.000000,43.000000,45.853373]
1286350560000,[41.000000,40.000000,40.222550]
1286350920000,[36.000000,41.000000,37.413681]
1286351280000,[37.000000,35.000000,37.646135]
1286351640000,[39.000000,41.000000,42.730571]
1286352000000,[34.000000,35.000000,42.333925]
1286352360000,[43.000000,38.000000,41.494367]
1286352720000,[41.000000,37.000000,39.656565]
1286353080000,[37.000000,37.000000,40.444848]
1286353440000,[35.000000,35.000000,32.151610]
1286353800000,[38.000000,40.000000,34.490597]
1286354160000,[43.000000,42.000000,35.549439]
1286354520000,[35.000000,40.000000,35.073104]
1286354880000,[37.000000,42.000000,38.219681]
1286355240000,[34.000000,41.000000,38.752172]
1286355600000,[40.000000,36.000000,40.264753]
1286355960000,[38.000000,41.000000,40.489211]
1286356320000,[37.000000,38.000000,34.987044]
1286356680000,[36.000000,38.000000,39.604965]
1286357040000,[38.000000,39.000000,33.956326]
1286357400000,[32.000000,47.000000,36.888239]
1286357760000,[43.000000,50.000000,34.403939]
1286358120000,[38.000000,37.000000,40.832191]
1286358480000,[35.000000,43.000000,36.170329]
1286358840000,[38.000000,40.000000,43.474751]
1286359200000,[39.000000,40.000000,40.932491]
1286359560000,[42.000000,45.000000,41.819728]
1286359920000,[39.000000,37.000000,39.937877]
1286360280000,[37.000000,41.000000,31.315162]
1286360640000,[33.000000,36.000000,35.971340]
1286361000000,[33.000000,36.000000,36.365503]
1286361360000,[40.000000,39.000000,37.781676]
1286361720000,[36.000000,41.000000,36.354152]
1286362080000,[34.000000,38.000000,31.694317]
1286362440000,[36.000000,43.000000,33.152947]
1286362800000,[39.000000,35.000000,33.636746]
1286363160000,[42.000000,38.000000,40.595150]
1286363520000,[36.000000,37.000000,34.303195]
1286363880000,[40.000000,36.000000,38.888499]
1286364240000,[38.000000,36.000000,33.685191]
1286364600000,[31.000000,38.000000,31.444879]
1286364960000,[33.000000,42.000000,34.694500]
1286365320000,[31.000000,41.000000,29.103189]
1286365680000,[34.000000,32.000000,35.105048]
1286366040000,[34.000000,34.000000,35.221958]
1286366400000,[35.000000,40.000000,31.540375]
1286366760000,[40.000000,39.000000,35.618270]
1286367120000,[40.000000,35.000000,30.733180]
1286367480000,[34.000000,31.000000,32.829574]
1286367840000,[34.000000,35.000000,38.783523]
1286368200000,[32.000000,31.000000,32.674920]
1286368560000,[33.000000,39.000000,33.642251]
1286368920000,[31.000000,36.000000,36.592210]
