TimeStamp,Latitude,Longitude,Device_ID,DATA_SOURCE
"2018-05-01 00:37:00",51.520891,-0.114803,40083,"TAXIS"
"2018-05-01 00:37:00",51.522150,-0.106344,40203,"TAXIS"
"2018-05-01 00:37:00",51.532658,-0.098484,40074,"TAXIS"
"2018-05-01 00:38:00",51.521414,-0.106468,40194,"TAXIS"
"2018-05-01 00:38:00",51.522027,-0.106700,40083,"TAXIS"
"2018-05-01 00:38:00",51.522379,-0.105989,40059,"TAXIS"
"2018-05-01 00:38:00",51.526501,-0.120051,40215,"TAXIS"
"2018-05-01 00:39:00",51.519270,-0.114740,40158,"TAXIS"
"2018-05-01 00:39:00",51.521860,-0.106687,40185,"TAXIS"
"2018-05-01 00:39:00",51.522472,-0.106621,40083,"TAXIS"
"2018-05-01 00:39:00",51.522765,-0.105661,40083,"TAXIS"
"2018-05-01 00:40:00",51.519578,-0.114456,40221,"TAXIS"
"2018-05-01 00:41:00",49.975316,-2.181345,40191,"TAXIS"
"2018-05-01 00:41:00",51.513797,-0.111033,40116,"TAXIS"
"2018-05-01 00:41:00",51.520242,-0.114150,40056,"TAXIS"
"2018-05-01 00:41:00",51.522171,-0.106187,40200,"TAXIS"
"2018-05-01 00:41:00",51.522686,-0.106342,40221,"TAXIS"
"2018-05-01 00:42:00",49.963826,-2.196253,40191,"TAXIS"
"2018-05-01 00:42:00",49.975776,-2.180974,40191,"TAXIS"
"2018-05-01 00:42:00",51.521591,-0.136490,40080,"TAXIS"
"2018-05-01 00:42:00",51.522769,-0.105897,40068,"TAXIS"
"2018-05-01 00:42:00",51.522771,-0.106930,40197,"TAXIS"
"2018-05-01 00:42:00",51.522866,-0.106048,40197,"TAXIS"
"2018-05-01 00:43:00",49.975948,-2.181955,40191,"TAXIS"
"2018-05-01 00:43:00",49.976172,-2.181978,40191,"TAXIS"
"2018-05-01 00:43:00",51.522242,-0.106754,40221,"TAXIS"
"2018-05-01 00:43:00",51.522380,-0.106255,40116,"TAXIS"
"2018-05-01 00:44:00",51.521276,-0.106887,40116,"TAXIS"
"2018-05-01 00:44:00",51.521581,-0.106569,40125,"TAXIS"
"2018-05-01 00:44:00",51.522358,-0.105979,40206,"TAXIS"
"2018-05-01 00:44:00",51.522420,-0.107098,40116,"TAXIS"
"2018-05-01 00:45:00",49.091777,-4.828820,40161,"TAXIS"
"2018-05-01 00:46:00",51.519306,-0.115442,40089,"TAXIS"
"2018-05-01 00:49:00",50.292852,-6.772485,40188,"TAXIS"
"2018-05-01 00:50:00",49.094424,-4.820486,40161,"TAXIS"
"2018-05-01 00:50:00",51.519664,-0.114830,40098,"TAXIS"
"2018-05-01 00:50:00",51.521783,-0.106548,40065,"TAXIS"
"2018-05-01 00:50:00",51.522811,-0.106003,40104,"TAXIS"
"2018-05-01 00:51:00",49.092054,-4.829356,40161,"TAXIS"
"2018-05-01 00:51:00",51.523073,-0.105461,40146,"TAXIS"
"2018-05-01 00:52:00",51.521376,-0.105727,40209,"TAXIS"
"2018-05-01 00:53:00",51.521809,-0.106136,40221,"TAXIS"
"2018-05-01 00:53:00",51.523035,-0.106556,40197,"TAXIS"
"2018-05-01 00:53:00",51.523163,-0.105521,40110,"TAXIS"
"2018-05-01 00:54:00",51.519348,-0.114137,40194,"TAXIS"
"2018-05-01 00:54:00",51.522033,-0.106980,40194,"TAXIS"
"2018-05-01 00:54:00",51.522288,-0.107380,40197,"TAXIS"
"2018-05-01 00:55:00",49.330698,-5.925757,40170,"TAXIS"
"2018-05-01 00:55:00",51.019238,-4.976917,40101,"TAXIS"
"2018-05-01 00:55:00",51.521382,-0.106252,40149,"TAXIS"
"2018-05-01 00:55:00",51.521857,-0.107228,40197,"TAXIS"
"2018-05-01 00:56:00",50.951242,-5.866344,40086,"TAXIS"
"2018-05-01 00:56:00",51.521778,-0.106612,40197,"TAXIS"
"2018-05-01 00:57:00",51.519437,-0.114660,40194,"TAXIS"
"2018-05-01 00:57:00",51.521659,-0.105958,40197,"TAXIS"
"2018-05-01 00:58:00",49.969356,-2.168049,40191,"TAXIS"
"2018-05-01 00:58:00",51.522537,-0.106103,40116,"TAXIS"
"2018-05-01 00:59:00",51.519731,-0.114913,40089,"TAXIS"
"2018-05-01 01:00:00",49.091254,-4.829718,40161,"TAXIS"
"2018-05-01 01:00:00",51.019757,-4.976751,40101,"TAXIS"
"2018-05-01 01:00:00",51.019918,-4.976681,40101,"TAXIS"
"2018-05-01 01:00:00",51.521686,-0.106585,40212,"TAXIS"
"2018-05-01 01:00:00",51.522202,-0.106903,40155,"TAXIS"
"2018-05-01 01:00:00",51.522600,-0.105980,40197,"TAXIS"
"2018-05-01 01:00:00",51.522978,-0.106490,40149,"TAXIS"
"2018-05-01 01:01:00",49.970554,-2.167178,40191,"TAXIS"
"2018-05-01 01:01:00",51.019623,-4.975667,40101,"TAXIS"
"2018-05-01 01:01:00",51.521302,-0.105512,40140,"TAXIS"
"2018-05-01 01:02:00",51.519897,-0.115525,40095,"TAXIS"
"2018-05-01 01:02:00",51.520002,-0.114447,40119,"TAXIS"
"2018-05-01 01:02:00",51.522141,-0.107246,40125,"TAXIS"
"2018-05-01 01:02:00",51.522168,-0.106575,40125,"TAXIS"
"2018-05-01 01:02:00",51.522462,-0.106891,40116,"TAXIS"
"2018-05-01 01:04:00",51.520862,-0.137104,40080,"TAXIS"
"2018-05-01 01:04:00",51.521864,-0.106532,40092,"TAXIS"
"2018-05-01 01:05:00",51.521286,-0.107043,40116,"TAXIS"
"2018-05-01 01:05:00",51.522287,-0.105834,40125,"TAXIS"
"2018-05-01 01:05:00",51.522661,-0.106174,40116,"TAXIS"
"2018-05-01 01:06:00",49.119614,-4.598155,40161,"TAXIS"
"2018-05-01 01:06:00",51.519331,-0.114245,40077,"TAXIS"
"2018-05-01 01:06:00",51.521888,-0.105705,40164,"TAXIS"
"2018-05-01 01:07:00",51.523209,-0.105898,40203,"TAXIS"
"2018-05-01 01:07:00",51.531116,-0.098447,40074,"TAXIS"
"2018-05-01 01:08:00",51.521355,-0.105793,40125,"TAXIS"
"2018-05-01 01:08:00",51.521726,-0.107258,40125,"TAXIS"
"2018-05-01 01:08:00",51.522765,-0.105765,40059,"TAXIS"
"2018-05-01 01:08:00",51.527211,-0.120452,40215,"TAXIS"
"2018-05-01 01:09:00",51.520980,-0.115537,40158,"TAXIS"
"2018-05-01 01:09:00",51.522155,-0.107010,40185,"TAXIS"
"2018-05-01 01:10:00",49.098137,-4.575063,40161,"TAXIS"
"2018-05-01 01:10:00",51.519786,-0.114567,40077,"TAXIS"
"2018-05-01 01:10:00",51.522024,-0.106881,40116,"TAXIS"
"2018-05-01 01:11:00",49.974528,-2.182827,40191,"TAXIS"
"2018-05-01 01:11:00",51.520306,-0.113738,40056,"TAXIS"
"2018-05-01 01:11:00",51.521359,-0.107019,40077,"TAXIS"
"2018-05-01 01:11:00",51.522616,-0.106175,40200,"TAXIS"
"2018-05-01 01:11:00",51.523026,-0.105622,40125,"TAXIS"
"2018-05-01 01:12:00",49.969824,-2.166651,40191,"TAXIS"
"2018-05-01 01:12:00",51.521317,-0.136738,40080,"TAXIS"
"2018-05-01 01:12:00",51.521988,-0.106878,40152,"TAXIS"
"2018-05-01 01:12:00",51.522437,-0.106847,40068,"TAXIS"
"2018-05-01 01:13:00",49.151430,-4.461511,40161,"TAXIS"
"2018-05-01 01:13:00",51.522760,-0.106750,40152,"TAXIS"
"2018-05-01 01:13:00",51.522891,-0.105589,40221,"TAXIS"
"2018-05-01 01:14:00",49.150867,-4.461422,40161,"TAXIS"
"2018-05-01 01:14:00",51.523186,-0.107367,40206,"TAXIS"
"2018-05-01 01:15:00",51.521747,-0.105836,40194,"TAXIS"
"2018-05-01 01:16:00",49.974422,-2.182926,40191,"TAXIS"
"2018-05-01 01:17:00",49.194831,-4.336591,40161,"TAXIS"
"2018-05-01 01:17:00",49.969265,-2.167466,40191,"TAXIS"
"2018-05-01 01:18:00",49.970632,-2.167069,40191,"TAXIS"
"2018-05-01 01:18:00",51.521519,-0.106740,40194,"TAXIS"
"2018-05-01 01:18:00",51.523168,-0.106870,40194,"TAXIS"
"2018-05-01 01:19:00",49.182543,-4.288573,40161,"TAXIS"
"2018-05-01 01:20:00",51.519285,-0.114248,40098,"TAXIS"
"2018-05-01 01:20:00",51.521506,-0.107077,40104,"TAXIS"
"2018-05-01 01:20:00",51.523128,-0.106362,40065,"TAXIS"
"2018-05-01 01:21:00",51.522963,-0.106847,40146,"TAXIS"
"2018-05-01 01:22:00",51.522973,-0.105579,40209,"TAXIS"
"2018-05-01 01:23:00",51.523111,-0.107009,40110,"TAXIS"
"2018-05-01 01:25:00",49.332286,-5.925730,40170,"TAXIS"
"2018-05-01 01:25:00",51.019109,-4.977476,40101,"TAXIS"
"2018-05-01 01:26:00",51.523214,-0.105831,40107,"TAXIS"
"2018-05-01 01:27:00",51.523168,-0.107199,40197,"TAXIS"
"2018-05-01 01:29:00",51.520826,-0.113851,40089,"TAXIS"
"2018-05-01 01:29:00",51.521557,-0.105987,40077,"TAXIS"
"2018-05-01 01:30:00",51.521704,-0.107355,40212,"TAXIS"
"2018-05-01 01:30:00",51.522453,-0.106141,40155,"TAXIS"
"2018-05-01 01:30:00",51.522549,-0.106184,40149,"TAXIS"
"2018-05-01 01:31:00",51.523102,-0.107086,40140,"TAXIS"
"2018-05-01 01:32:00",51.519433,-0.113924,40095,"TAXIS"
"2018-05-01 01:32:00",51.519606,-0.115223,40119,"TAXIS"
"2018-05-01 01:32:00",51.520170,-0.114465,40095,"TAXIS"
"2018-05-01 01:33:00",51.520738,-0.115354,40095,"TAXIS"
"2018-05-01 01:34:00",51.521518,-0.106841,40092,"TAXIS"
"2018-05-01 01:35:00",51.521223,-0.107109,40116,"TAXIS"
"2018-05-01 01:35:00",51.521359,-0.105930,40116,"TAXIS"
"2018-05-01 01:36:00",51.522437,-0.107174,40164,"TAXIS"
"2018-05-01 01:37:00",51.522220,-0.106474,40203,"TAXIS"
"2018-05-01 01:37:00",51.531069,-0.098910,40074,"TAXIS"
"2018-05-01 01:38:00",51.521973,-0.107317,40059,"TAXIS"
"2018-05-01 01:38:00",51.522935,-0.107281,40125,"TAXIS"
"2018-05-01 01:38:00",51.526903,-0.120188,40215,"TAXIS"
"2018-05-01 01:39:00",51.519785,-0.115570,40158,"TAXIS"
"2018-05-01 01:39:00",51.521408,-0.107164,40185,"TAXIS"
"2018-05-01 01:40:00",51.519409,-0.115405,40095,"TAXIS"
"2018-05-01 01:40:00",51.519980,-0.115344,40095,"TAXIS"
"2018-05-01 01:41:00",49.985891,-2.172930,40191,"TAXIS"
"2018-05-01 01:41:00",51.519912,-0.115201,40056,"TAXIS"
"2018-05-01 01:41:00",51.521282,-0.105935,40200,"TAXIS"
"2018-05-01 01:41:00",51.521459,-0.107061,40077,"TAXIS"
"2018-05-01 01:41:00",51.522153,-0.105459,40158,"TAXIS"
"2018-05-01 01:41:00",51.522705,-0.107351,40158,"TAXIS"
"2018-05-01 01:42:00",51.520242,-0.135407,40080,"TAXIS"
"2018-05-01 01:42:00",51.522879,-0.106315,40068,"TAXIS"
"2018-05-01 01:42:00",51.522918,-0.106186,40152,"TAXIS"
"2018-05-01 01:43:00",49.969313,-2.167780,40191,"TAXIS"
"2018-05-01 01:43:00",51.521837,-0.105660,40221,"TAXIS"
"2018-05-01 01:44:00",51.522862,-0.107313,40206,"TAXIS"
"2018-05-01 01:46:00",51.520104,-0.114599,40095,"TAXIS"
"2018-05-01 01:48:00",49.970256,-2.167472,40191,"TAXIS"
"2018-05-01 01:48:00",51.522770,-0.106441,40194,"TAXIS"
"2018-05-01 01:50:00",51.520382,-0.114093,40098,"TAXIS"
"2018-05-01 01:50:00",51.521455,-0.107150,40065,"TAXIS"
"2018-05-01 01:50:00",51.522634,-0.107055,40104,"TAXIS"
"2018-05-01 01:51:00",49.524435,-3.827785,40161,"TAXIS"
"2018-05-01 01:51:00",51.522812,-0.105774,40146,"TAXIS"
"2018-05-01 01:52:00",51.522885,-0.105434,40209,"TAXIS"
"2018-05-01 01:53:00",51.522987,-0.107282,40110,"TAXIS"
"2018-05-01 01:54:00",51.522146,-0.105902,40158,"TAXIS"
"2018-05-01 01:55:00",49.331934,-5.925307,40170,"TAXIS"
"2018-05-01 01:55:00",51.019462,-4.976906,40101,"TAXIS"
"2018-05-01 01:56:00",51.522002,-0.107182,40107,"TAXIS"
"2018-05-01 01:59:00",51.520543,-0.114096,40089,"TAXIS"
"2018-05-01 02:00:00",49.525102,-3.828604,40161,"TAXIS"
"2018-05-01 02:00:00",51.521449,-0.107253,40212,"TAXIS"
"2018-05-01 02:00:00",51.521560,-0.107302,40155,"TAXIS"
"2018-05-01 02:00:00",51.521747,-0.106559,40149,"TAXIS"
"2018-05-01 02:01:00",51.522161,-0.106101,40140,"TAXIS"
"2018-05-01 02:02:00",51.519623,-0.115652,40119,"TAXIS"
"2018-05-01 02:04:00",51.522160,-0.105946,40092,"TAXIS"
"2018-05-01 02:05:00",51.521784,-0.106425,40116,"TAXIS"
"2018-05-01 02:06:00",51.522419,-0.105690,40074,"TAXIS"
"2018-05-01 02:06:00",51.522596,-0.106135,40164,"TAXIS"
"2018-05-01 02:07:00",51.519549,-0.113990,40074,"TAXIS"
"2018-05-01 02:07:00",51.522395,-0.106114,40203,"TAXIS"
"2018-05-01 02:08:00",51.519173,-0.114172,40074,"TAXIS"
"2018-05-01 02:08:00",51.521974,-0.105639,40059,"TAXIS"
"2018-05-01 02:08:00",51.522360,-0.106291,40125,"TAXIS"
"2018-05-01 02:08:00",51.526364,-0.120911,40215,"TAXIS"
"2018-05-01 02:09:00",51.521781,-0.106805,40185,"TAXIS"
"2018-05-01 02:10:00",51.519869,-0.114921,40095,"TAXIS"
"2018-05-01 02:11:00",51.519744,-0.114359,40056,"TAXIS"
"2018-05-01 02:11:00",51.521306,-0.106300,40158,"TAXIS"
"2018-05-01 02:11:00",51.521850,-0.107263,40200,"TAXIS"
"2018-05-01 02:11:00",51.521894,-0.106731,40077,"TAXIS"
"2018-05-01 02:12:00",51.521264,-0.107311,40152,"TAXIS"
"2018-05-01 02:12:00",51.521526,-0.136483,40080,"TAXIS"
"2018-05-01 02:12:00",51.523158,-0.106392,40068,"TAXIS"
"2018-05-01 02:13:00",49.970913,-2.166823,40191,"TAXIS"
"2018-05-01 02:13:00",51.521419,-0.106218,40221,"TAXIS"
"2018-05-01 02:14:00",51.522876,-0.105545,40206,"TAXIS"
"2018-05-01 02:18:00",51.521611,-0.105399,40194,"TAXIS"
"2018-05-01 02:20:00",51.519670,-0.114134,40098,"TAXIS"
"2018-05-01 02:20:00",51.521312,-0.105731,40104,"TAXIS"
"2018-05-01 02:20:00",51.522709,-0.106440,40065,"TAXIS"
"2018-05-01 02:21:00",51.521315,-0.106028,40146,"TAXIS"
"2018-05-01 02:22:00",51.522566,-0.107160,40209,"TAXIS"
"2018-05-01 02:23:00",51.519191,-0.115245,40095,"TAXIS"
"2018-05-01 02:23:00",51.522625,-0.107155,40110,"TAXIS"
"2018-05-01 02:24:00",51.520454,-0.115603,40095,"TAXIS"
"2018-05-01 02:25:00",51.019361,-4.977221,40101,"TAXIS"
"2018-05-01 02:26:00",51.522226,-0.106192,40107,"TAXIS"
"2018-05-01 02:28:00",51.520314,-0.114155,40095,"TAXIS"
"2018-05-01 02:29:00",51.519167,-0.115163,40089,"TAXIS"
"2018-05-01 02:30:00",51.521928,-0.106013,40212,"TAXIS"
"2018-05-01 02:30:00",51.522558,-0.106740,40149,"TAXIS"
"2018-05-01 02:30:00",51.522666,-0.106691,40155,"TAXIS"
"2018-05-01 02:31:00",51.521373,-0.106907,40140,"TAXIS"
"2018-05-01 02:32:00",51.519202,-0.114305,40119,"TAXIS"
"2018-05-01 02:34:00",51.521431,-0.106271,40092,"TAXIS"
"2018-05-01 02:35:00",51.521586,-0.105652,40095,"TAXIS"
"2018-05-01 02:35:00",51.521798,-0.105628,40116,"TAXIS"
"2018-05-01 02:36:00",51.521792,-0.106912,40164,"TAXIS"
"2018-05-01 02:37:00",51.519425,-0.114035,40074,"TAXIS"
"2018-05-01 02:37:00",51.521244,-0.106701,40203,"TAXIS"
"2018-05-01 02:37:00",51.522100,-0.107285,40095,"TAXIS"
"2018-05-01 02:37:00",51.522849,-0.107277,40095,"TAXIS"
"2018-05-01 02:38:00",49.856745,-3.798637,40161,"TAXIS"
"2018-05-01 02:38:00",51.521603,-0.107326,40125,"TAXIS"
"2018-05-01 02:38:00",51.522364,-0.107362,40059,"TAXIS"
"2018-05-01 02:38:00",51.526083,-0.120660,40215,"TAXIS"
"2018-05-01 02:39:00",49.897543,-3.748049,40161,"TAXIS"
"2018-05-01 02:39:00",51.523065,-0.105951,40185,"TAXIS"
"2018-05-01 02:41:00",51.519728,-0.115361,40056,"TAXIS"
"2018-05-01 02:41:00",51.521910,-0.107273,40077,"TAXIS"
"2018-05-01 02:41:00",51.522705,-0.105494,40158,"TAXIS"
"2018-05-01 02:41:00",51.522814,-0.106769,40200,"TAXIS"
